"child_id","school_type","day","time","critical_event","days_since_event","parent_inv_1","parent_inv_2","parent_inv_3","parent_overload_1","parent_overload_2","parent_overload_3","child_selfefficacy_1","child_selfefficacy_2","child_selfefficacy_3","child_selfesteem_1","child_selfesteem_2","child_selfesteem_3"
430,"Grundschule",16,15,1,5,5,3,6,3,5,6,1,2,1,1,3,4
430,"Grundschule",17,16,1,6,5,3,6,3,5,6,1,2,4,1,4,4
430,"Grundschule",18,17,1,7,5,3,6,3,5,6,2,1,1,2,4,5
430,"Grundschule",19,18,1,8,5,3,6,3,5,6,2,2,1,1,3,2
430,"Grundschule",20,19,1,9,5,3,6,3,5,6,1,1,2,3,3,3
430,"Grundschule",21,20,1,10,5,3,6,3,5,6,1,1,1,3,1,3
431,"Grundschule",1,0,0,0,3,2,4,2,1,2,4,7,5,5,2,4
431,"Grundschule",2,1,0,0,3,2,4,2,1,2,5,5,6,4,4,1
431,"Grundschule",3,2,0,0,3,2,4,2,1,2,2,4,4,4,2,3
431,"Grundschule",4,3,0,0,3,2,4,2,1,2,6,6,6,5,6,5
431,"Grundschule",5,4,0,0,3,2,4,2,1,2,4,5,2,6,4,4
431,"Grundschule",7,6,0,0,3,2,4,2,1,2,3,3,6,4,4,3
431,"Grundschule",8,7,0,0,3,2,4,2,1,2,2,4,5,6,2,5
431,"Grundschule",9,8,0,0,3,2,4,2,1,2,4,2,7,6,6,6
431,"Grundschule",10,9,0,0,3,2,4,2,1,2,6,3,5,4,2,5
431,"Grundschule",11,10,1,0,3,2,4,2,1,2,4,5,2,4,6,5
431,"Grundschule",12,11,1,1,3,2,4,2,1,2,6,7,5,5,6,4
431,"Grundschule",13,12,1,2,3,2,4,2,1,2,5,4,4,5,6,5
431,"Grundschule",14,13,1,3,3,2,4,2,1,2,3,5,2,2,6,4
431,"Grundschule",16,15,1,5,3,2,4,2,1,2,4,6,6,6,6,5
431,"Grundschule",18,17,1,7,3,2,4,2,1,2,6,5,4,4,4,4
431,"Grundschule",19,18,1,8,3,2,4,2,1,2,6,3,6,7,3,1
431,"Grundschule",20,19,1,9,3,2,4,2,1,2,7,6,4,5,4,4
431,"Grundschule",21,20,1,10,3,2,4,2,1,2,6,5,4,7,4,4
432,"Grundschule",1,0,0,0,3,3,3,2,3,2,7,6,6,4,7,6
432,"Grundschule",2,1,0,0,3,3,3,2,3,2,7,6,7,5,7,7
432,"Grundschule",3,2,0,0,3,3,3,2,3,2,6,6,4,7,7,7
432,"Grundschule",4,3,0,0,3,3,3,2,3,2,5,5,7,7,7,7
432,"Grundschule",5,4,0,0,3,3,3,2,3,2,7,6,5,6,7,6
432,"Grundschule",6,5,0,0,3,3,3,2,3,2,6,6,7,4,6,6
432,"Grundschule",7,6,0,0,3,3,3,2,3,2,6,5,4,6,6,5
432,"Grundschule",8,7,0,0,3,3,3,2,3,2,4,7,7,7,4,6
432,"Grundschule",9,8,0,0,3,3,3,2,3,2,5,5,6,5,6,6
432,"Grundschule",10,9,0,0,3,3,3,2,3,2,7,5,6,7,4,7
432,"Grundschule",11,10,1,0,3,3,3,2,3,2,6,4,7,7,5,7
432,"Grundschule",12,11,1,1,3,3,3,2,3,2,7,6,4,6,7,3
432,"Grundschule",13,12,1,2,3,3,3,2,3,2,4,3,6,4,6,4
432,"Grundschule",14,13,1,3,3,3,3,2,3,2,7,7,7,6,4,5
432,"Grundschule",15,14,1,4,3,3,3,2,3,2,5,5,4,7,4,7
432,"Grundschule",16,15,1,5,3,3,3,2,3,2,3,6,4,6,6,4
432,"Grundschule",17,16,1,6,3,3,3,2,3,2,6,5,7,4,5,5
432,"Grundschule",18,17,1,7,3,3,3,2,3,2,5,4,4,5,4,5
433,"Grundschule",1,0,0,0,6,5,5,4,5,6,7,7,7,7,7,6
433,"Grundschule",2,1,0,0,6,5,5,4,5,6,7,6,7,7,7,7
433,"Grundschule",3,2,0,0,6,5,5,4,5,6,7,7,7,7,6,5
433,"Grundschule",5,4,0,0,6,5,5,4,5,6,7,7,7,7,7,6
433,"Grundschule",6,5,0,0,6,5,5,4,5,6,6,7,7,7,7,5
433,"Grundschule",7,6,0,0,6,5,5,4,5,6,6,7,7,5,7,4
433,"Grundschule",8,7,0,0,6,5,5,4,5,6,7,7,6,7,7,4
433,"Grundschule",9,8,0,0,6,5,5,4,5,6,7,6,6,6,4,4
433,"Grundschule",10,9,0,0,6,5,5,4,5,6,7,7,6,6,5,6
433,"Grundschule",11,10,1,0,6,5,5,4,5,6,5,7,6,4,4,4
433,"Grundschule",12,11,1,1,6,5,5,4,5,6,3,4,5,4,4,5
433,"Grundschule",13,12,1,2,6,5,5,4,5,6,7,5,4,4,3,5
433,"Grundschule",14,13,1,3,6,5,5,4,5,6,3,5,5,2,2,3
433,"Grundschule",16,15,1,5,6,5,5,4,5,6,4,2,4,4,3,4
433,"Grundschule",17,16,1,6,6,5,5,4,5,6,3,4,6,2,2,3
433,"Grundschule",18,17,1,7,6,5,5,4,5,6,3,3,4,4,1,4
433,"Grundschule",19,18,1,8,6,5,5,4,5,6,3,1,3,1,2,2
433,"Grundschule",20,19,1,9,6,5,5,4,5,6,3,1,2,1,2,6
434,"Grundschule",1,0,0,0,3,6,5,1,2,4,5,5,5,7,3,6
434,"Grundschule",2,1,0,0,3,6,5,1,2,4,6,6,4,7,7,6
434,"Grundschule",3,2,0,0,3,6,5,1,2,4,7,6,6,6,6,7
434,"Grundschule",4,3,0,0,3,6,5,1,2,4,7,5,3,4,6,5
434,"Grundschule",5,4,0,0,3,6,5,1,2,4,4,7,7,6,4,5
434,"Grundschule",6,5,0,0,3,6,5,1,2,4,7,5,7,7,6,7
434,"Grundschule",7,6,0,0,3,6,5,1,2,4,7,6,7,7,7,5
434,"Grundschule",8,7,0,0,3,6,5,1,2,4,7,7,4,6,6,5
434,"Grundschule",9,8,0,0,3,6,5,1,2,4,5,5,4,6,4,5
434,"Grundschule",10,9,0,0,3,6,5,1,2,4,6,6,6,4,7,6
434,"Grundschule",11,10,1,0,3,6,5,1,2,4,6,7,4,6,7,4
434,"Grundschule",12,11,1,1,3,6,5,1,2,4,7,6,6,6,6,5
434,"Grundschule",13,12,1,2,3,6,5,1,2,4,7,6,7,4,4,3
434,"Grundschule",15,14,1,4,3,6,5,1,2,4,6,7,4,4,4,5
434,"Grundschule",16,15,1,5,3,6,5,1,2,4,5,6,6,5,3,4
434,"Grundschule",17,16,1,6,3,6,5,1,2,4,6,6,6,5,4,4
434,"Grundschule",18,17,1,7,3,6,5,1,2,4,6,7,7,6,6,5
434,"Grundschule",19,18,1,8,3,6,5,1,2,4,7,5,3,6,6,4
434,"Grundschule",20,19,1,9,3,6,5,1,2,4,6,5,5,4,4,4
434,"Grundschule",21,20,1,10,3,6,5,1,2,4,6,4,4,4,4,4
435,"Grundschule",1,0,0,0,3,2,4,4,3,3,1,1,1,1,1,2
435,"Grundschule",2,1,0,0,3,2,4,4,3,3,1,1,2,2,1,3
435,"Grundschule",3,2,0,0,3,2,4,4,3,3,1,1,2,2,4,1
435,"Grundschule",4,3,0,0,3,2,4,4,3,3,1,1,1,1,1,1
435,"Grundschule",5,4,0,0,3,2,4,4,3,3,2,1,2,3,1,1
435,"Grundschule",6,5,0,0,3,2,4,4,3,3,1,2,4,1,3,1
435,"Grundschule",7,6,0,0,3,2,4,4,3,3,1,2,3,3,5,4
435,"Grundschule",8,7,0,0,3,2,4,4,3,3,4,3,2,5,2,5
435,"Grundschule",9,8,0,0,3,2,4,4,3,3,3,2,2,1,4,7
435,"Grundschule",10,9,0,0,3,2,4,4,3,3,4,5,5,4,6,6
435,"Grundschule",11,10,1,0,3,2,4,4,3,3,3,2,6,7,3,5
435,"Grundschule",12,11,1,1,3,2,4,4,3,3,5,4,7,4,6,4
435,"Grundschule",13,12,1,2,3,2,4,4,3,3,4,6,7,5,4,4
435,"Grundschule",14,13,1,3,3,2,4,4,3,3,7,6,7,5,6,2
435,"Grundschule",16,15,1,5,3,2,4,4,3,3,5,6,7,7,7,6
435,"Grundschule",17,16,1,6,3,2,4,4,3,3,7,7,7,6,5,7
436,"Grundschule",1,0,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",2,1,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",3,2,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",5,4,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",6,5,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",7,6,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",8,7,0,0,3,5,2,3,3,5,7,7,7,7,7,7
436,"Grundschule",9,8,0,0,3,5,2,3,3,5,7,7,7,7,6,7
436,"Grundschule",10,9,0,0,3,5,2,3,3,5,7,7,6,5,7,5
436,"Grundschule",11,10,1,0,3,5,2,3,3,5,7,4,5,5,7,5
437,"Grundschule",1,0,0,0,6,6,7,6,4,6,1,2,1,3,1,2
437,"Grundschule",2,1,0,0,6,6,7,6,4,6,3,1,2,2,3,2
437,"Grundschule",3,2,0,0,6,6,7,6,4,6,1,2,2,3,2,4
437,"Grundschule",4,3,0,0,6,6,7,6,4,6,1,3,1,2,2,3
437,"Grundschule",5,4,0,0,6,6,7,6,4,6,1,4,2,3,2,2
437,"Grundschule",8,7,0,0,6,6,7,6,4,6,3,3,3,4,2,4
437,"Grundschule",9,8,0,0,6,6,7,6,4,6,1,3,5,2,1,4
437,"Grundschule",10,9,0,0,6,6,7,6,4,6,3,4,3,2,1,4
437,"Grundschule",11,10,1,0,6,6,7,6,4,6,3,1,5,4,3,2
438,"Grundschule",1,0,0,0,5,3,4,1,3,2,1,4,3,3,3,2
438,"Grundschule",2,1,0,0,5,3,4,1,3,2,1,1,2,3,2,6
438,"Grundschule",3,2,0,0,5,3,4,1,3,2,3,1,4,3,3,5
438,"Grundschule",4,3,0,0,5,3,4,1,3,2,2,2,2,4,3,3
438,"Grundschule",5,4,0,0,5,3,4,1,3,2,4,3,3,2,2,1
438,"Grundschule",6,5,0,0,5,3,4,1,3,2,2,4,4,3,4,5
438,"Grundschule",7,6,0,0,5,3,4,1,3,2,6,4,1,4,4,4
438,"Grundschule",8,7,0,0,5,3,4,1,3,2,1,4,4,5,5,5
438,"Grundschule",9,8,0,0,5,3,4,1,3,2,6,1,3,3,6,7
438,"Grundschule",10,9,0,0,5,3,4,1,3,2,3,4,2,4,4,4
438,"Grundschule",11,10,1,0,5,3,4,1,3,2,3,6,3,4,3,6
438,"Grundschule",12,11,1,1,5,3,4,1,3,2,6,4,6,5,4,6
438,"Grundschule",13,12,1,2,5,3,4,1,3,2,3,6,4,3,5,4
438,"Grundschule",14,13,1,3,5,3,4,1,3,2,3,4,4,5,6,6
438,"Grundschule",15,14,1,4,5,3,4,1,3,2,7,4,4,3,6,6
438,"Grundschule",16,15,1,5,5,3,4,1,3,2,5,6,5,5,5,3
438,"Grundschule",17,16,1,6,5,3,4,1,3,2,6,4,4,4,5,5
438,"Grundschule",18,17,1,7,5,3,4,1,3,2,7,4,6,6,4,6
438,"Grundschule",19,18,1,8,5,3,4,1,3,2,6,7,6,6,5,7
438,"Grundschule",20,19,1,9,5,3,4,1,3,2,6,7,7,5,7,7
438,"Grundschule",21,20,1,10,5,3,4,1,3,2,7,6,7,6,7,6
439,"Grundschule",1,0,0,0,5,3,5,4,4,4,6,6,4,4,5,4
439,"Grundschule",2,1,0,0,5,3,5,4,4,4,7,7,3,3,6,4
439,"Grundschule",4,3,0,0,5,3,5,4,4,4,6,4,5,2,3,4
439,"Grundschule",5,4,0,0,5,3,5,4,4,4,7,4,7,6,7,5
439,"Grundschule",7,6,0,0,5,3,5,4,4,4,3,4,3,4,4,6
439,"Grundschule",8,7,0,0,5,3,5,4,4,4,3,4,5,6,6,4
439,"Grundschule",9,8,0,0,5,3,5,4,4,4,5,6,5,7,3,5
439,"Grundschule",10,9,0,0,5,3,5,4,4,4,7,6,7,7,6,5
439,"Grundschule",11,10,1,0,5,3,5,4,4,4,6,6,5,4,5,3
439,"Grundschule",12,11,1,1,5,3,5,4,4,4,5,3,4,6,3,4
439,"Grundschule",13,12,1,2,5,3,5,4,4,4,6,7,7,4,3,4
439,"Grundschule",14,13,1,3,5,3,5,4,4,4,7,6,4,5,4,4
439,"Grundschule",15,14,1,4,5,3,5,4,4,4,6,6,7,7,3,4
439,"Grundschule",16,15,1,5,5,3,5,4,4,4,6,6,7,3,4,7
439,"Grundschule",17,16,1,6,5,3,5,4,4,4,6,6,7,3,6,3
439,"Grundschule",18,17,1,7,5,3,5,4,4,4,5,6,5,6,7,7
439,"Grundschule",19,18,1,8,5,3,5,4,4,4,4,6,5,7,5,4
439,"Grundschule",20,19,1,9,5,3,5,4,4,4,6,6,5,6,6,3
439,"Grundschule",21,20,1,10,5,3,5,4,4,4,5,6,6,4,3,2
440,"Grundschule",1,0,0,0,6,7,6,6,6,6,1,2,2,2,5,3
440,"Grundschule",2,1,0,0,6,7,6,6,6,6,2,4,4,3,3,3
440,"Grundschule",3,2,0,0,6,7,6,6,6,6,3,6,1,2,2,5
440,"Grundschule",4,3,0,0,6,7,6,6,6,6,4,2,2,2,3,3
440,"Grundschule",5,4,0,0,6,7,6,6,6,6,4,2,2,4,2,4
440,"Grundschule",6,5,0,0,6,7,6,6,6,6,3,4,4,1,2,3
440,"Grundschule",7,6,0,0,6,7,6,6,6,6,4,3,3,2,3,3
440,"Grundschule",8,7,0,0,6,7,6,6,6,6,3,2,4,3,1,2
440,"Grundschule",9,8,0,0,6,7,6,6,6,6,2,1,1,4,2,4
440,"Grundschule",10,9,0,0,6,7,6,6,6,6,1,2,2,2,2,4
440,"Grundschule",11,10,1,0,6,7,6,6,6,6,1,1,1,2,3,1
440,"Grundschule",12,11,1,1,6,7,6,6,6,6,1,2,2,1,3,3
440,"Grundschule",13,12,1,2,6,7,6,6,6,6,2,2,2,2,3,5
440,"Grundschule",15,14,1,4,6,7,6,6,6,6,2,1,4,1,1,3
440,"Grundschule",16,15,1,5,6,7,6,6,6,6,1,2,1,2,1,4
440,"Grundschule",18,17,1,7,6,7,6,6,6,6,1,1,2,2,2,2
440,"Grundschule",19,18,1,8,6,7,6,6,6,6,1,1,2,1,3,2
440,"Grundschule",20,19,1,9,6,7,6,6,6,6,1,1,1,1,1,2
440,"Grundschule",21,20,1,10,6,7,6,6,6,6,1,1,1,2,1,2
441,"Grundschule",2,1,0,0,3,3,2,3,3,2,7,6,6,6,4,6
441,"Grundschule",3,2,0,0,3,3,2,3,3,2,5,5,4,3,6,6
441,"Grundschule",4,3,0,0,3,3,2,3,3,2,6,7,7,5,7,7
441,"Grundschule",5,4,0,0,3,3,2,3,3,2,7,7,6,6,2,6
441,"Grundschule",6,5,0,0,3,3,2,3,3,2,7,6,7,7,7,5
441,"Grundschule",7,6,0,0,3,3,2,3,3,2,7,7,7,7,6,6
441,"Grundschule",8,7,0,0,3,3,2,3,3,2,7,7,7,6,6,6
441,"Grundschule",10,9,0,0,3,3,2,3,3,2,7,6,6,7,6,7
441,"Grundschule",11,10,1,0,3,3,2,3,3,2,7,6,6,3,6,5
441,"Grundschule",12,11,1,1,3,3,2,3,3,2,6,6,5,4,2,5
441,"Grundschule",13,12,1,2,3,3,2,3,3,2,6,6,5,7,4,6
441,"Grundschule",14,13,1,3,3,3,2,3,3,2,6,6,7,7,7,4
441,"Grundschule",15,14,1,4,3,3,2,3,3,2,7,7,7,5,6,5
441,"Grundschule",16,15,1,5,3,3,2,3,3,2,6,7,6,6,7,5
441,"Grundschule",17,16,1,6,3,3,2,3,3,2,7,6,6,5,7,4
441,"Grundschule",18,17,1,7,3,3,2,3,3,2,7,6,6,5,6,5
441,"Grundschule",19,18,1,8,3,3,2,3,3,2,7,7,6,6,7,7
441,"Grundschule",20,19,1,9,3,3,2,3,3,2,7,7,6,5,6,6
441,"Grundschule",21,20,1,10,3,3,2,3,3,2,7,7,6,7,7,7
442,"Grundschule",1,0,0,0,5,4,5,4,5,4,5,7,7,7,6,5
442,"Grundschule",3,2,0,0,5,4,5,4,5,4,6,4,7,7,7,6
442,"Grundschule",4,3,0,0,5,4,5,4,5,4,7,6,7,6,7,4
442,"Grundschule",5,4,0,0,5,4,5,4,5,4,6,4,4,5,7,7
442,"Grundschule",6,5,0,0,5,4,5,4,5,4,4,7,5,4,5,6
442,"Grundschule",7,6,0,0,5,4,5,4,5,4,4,7,6,5,6,6
442,"Grundschule",8,7,0,0,5,4,5,4,5,4,5,4,5,5,7,4
442,"Grundschule",9,8,0,0,5,4,5,4,5,4,4,5,7,5,4,4
442,"Grundschule",10,9,0,0,5,4,5,4,5,4,7,6,6,4,6,4
442,"Grundschule",11,10,1,0,5,4,5,4,5,4,6,7,5,5,6,6
442,"Grundschule",12,11,1,1,5,4,5,4,5,4,5,2,4,5,4,4
442,"Grundschule",13,12,1,2,5,4,5,4,5,4,2,1,4,4,4,4
442,"Grundschule",14,13,1,3,5,4,5,4,5,4,4,4,4,4,4,1
442,"Grundschule",15,14,1,4,5,4,5,4,5,4,4,3,4,3,4,3
442,"Grundschule",16,15,1,5,5,4,5,4,5,4,5,4,4,3,4,4
442,"Grundschule",18,17,1,7,5,4,5,4,5,4,2,2,2,1,2,2
442,"Grundschule",19,18,1,8,5,4,5,4,5,4,4,2,4,1,2,4
442,"Grundschule",21,20,1,10,5,4,5,4,5,4,2,4,1,3,1,3
443,"Grundschule",2,1,0,0,5,2,5,5,3,3,7,7,7,7,7,7
443,"Grundschule",3,2,0,0,5,2,5,5,3,3,7,7,7,6,7,7
443,"Grundschule",4,3,0,0,5,2,5,5,3,3,7,7,7,7,7,7
443,"Grundschule",5,4,0,0,5,2,5,5,3,3,7,7,7,7,6,7
443,"Grundschule",6,5,0,0,5,2,5,5,3,3,7,7,7,7,7,7
443,"Grundschule",7,6,0,0,5,2,5,5,3,3,7,7,7,7,7,6
443,"Grundschule",8,7,0,0,5,2,5,5,3,3,7,7,6,7,7,7
443,"Grundschule",9,8,0,0,5,2,5,5,3,3,7,5,6,6,6,7
443,"Grundschule",10,9,0,0,5,2,5,5,3,3,7,7,7,7,6,7
443,"Grundschule",11,10,1,0,5,2,5,5,3,3,4,3,4,4,5,5
443,"Grundschule",12,11,1,1,5,2,5,5,3,3,6,4,5,4,4,3
443,"Grundschule",13,12,1,2,5,2,5,5,3,3,5,2,4,2,6,5
443,"Grundschule",14,13,1,3,5,2,5,5,3,3,2,5,2,2,2,3
443,"Grundschule",15,14,1,4,5,2,5,5,3,3,6,3,3,3,2,5
443,"Grundschule",16,15,1,5,5,2,5,5,3,3,4,3,5,4,4,3
443,"Grundschule",17,16,1,6,5,2,5,5,3,3,2,2,2,2,4,3
443,"Grundschule",18,17,1,7,5,2,5,5,3,3,2,2,2,2,2,2
443,"Grundschule",19,18,1,8,5,2,5,5,3,3,1,1,1,3,3,3
443,"Grundschule",20,19,1,9,5,2,5,5,3,3,1,2,3,1,1,1
443,"Grundschule",21,20,1,10,5,2,5,5,3,3,1,1,1,1,2,1
444,"Grundschule",1,0,0,0,4,5,4,4,6,2,5,4,6,5,2,7
444,"Grundschule",2,1,0,0,4,5,4,4,6,2,4,4,3,4,5,4
444,"Grundschule",3,2,0,0,4,5,4,4,6,2,5,5,3,4,5,5
444,"Grundschule",4,3,0,0,4,5,4,4,6,2,5,3,5,5,5,5
444,"Grundschule",5,4,0,0,4,5,4,4,6,2,5,4,6,7,4,4
444,"Grundschule",6,5,0,0,4,5,4,4,6,2,5,4,4,2,6,5
444,"Grundschule",7,6,0,0,4,5,4,4,6,2,2,4,4,2,6,5
444,"Grundschule",8,7,0,0,4,5,4,4,6,2,6,4,6,5,6,6
444,"Grundschule",9,8,0,0,4,5,4,4,6,2,3,5,3,4,4,4
444,"Grundschule",10,9,0,0,4,5,4,4,6,2,3,5,2,5,3,3
444,"Grundschule",11,10,1,0,4,5,4,4,6,2,3,4,2,4,3,2
444,"Grundschule",12,11,1,1,4,5,4,4,6,2,1,3,4,4,5,4
444,"Grundschule",13,12,1,2,4,5,4,4,6,2,1,2,2,2,4,5
444,"Grundschule",14,13,1,3,4,5,4,4,6,2,3,5,2,4,3,2
444,"Grundschule",15,14,1,4,4,5,4,4,6,2,4,3,1,5,5,4
444,"Grundschule",16,15,1,5,4,5,4,4,6,2,3,2,2,5,3,5
444,"Grundschule",17,16,1,6,4,5,4,4,6,2,2,6,2,2,3,1
444,"Grundschule",18,17,1,7,4,5,4,4,6,2,4,4,4,4,4,5
444,"Grundschule",19,18,1,8,4,5,4,4,6,2,1,4,3,4,4,2
444,"Grundschule",20,19,1,9,4,5,4,4,6,2,2,4,1,4,4,2
444,"Grundschule",21,20,1,10,4,5,4,4,6,2,2,4,2,2,3,2
445,"Grundschule",2,1,0,0,3,4,6,4,7,4,4,6,6,5,4,4
445,"Grundschule",5,4,0,0,3,4,6,4,7,4,5,6,5,5,5,4
445,"Grundschule",6,5,0,0,3,4,6,4,7,4,6,7,5,6,6,3
445,"Grundschule",7,6,0,0,3,4,6,4,7,4,4,7,5,4,3,3
445,"Grundschule",8,7,0,0,3,4,6,4,7,4,6,5,7,4,2,3
445,"Grundschule",9,8,0,0,3,4,6,4,7,4,7,5,4,4,4,6
446,"Grundschule",2,1,0,0,5,7,7,4,2,1,4,3,5,5,3,4
446,"Grundschule",4,3,0,0,5,7,7,4,2,1,5,5,4,4,6,4
446,"Grundschule",5,4,0,0,5,7,7,4,2,1,6,5,3,4,3,4
446,"Grundschule",6,5,0,0,5,7,7,4,2,1,3,6,6,5,2,2
446,"Grundschule",7,6,0,0,5,7,7,4,2,1,4,4,5,6,3,4
446,"Grundschule",8,7,0,0,5,7,7,4,2,1,5,5,3,7,6,6
446,"Grundschule",9,8,0,0,5,7,7,4,2,1,5,4,6,4,5,6
446,"Grundschule",10,9,0,0,5,7,7,4,2,1,4,6,6,5,6,6
446,"Grundschule",12,11,1,1,5,7,7,4,2,1,5,7,6,4,6,6
446,"Grundschule",13,12,1,2,5,7,7,4,2,1,5,3,5,4,5,4
446,"Grundschule",14,13,1,3,5,7,7,4,2,1,5,6,6,7,7,5
446,"Grundschule",15,14,1,4,5,7,7,4,2,1,6,5,5,4,2,6
446,"Grundschule",16,15,1,5,5,7,7,4,2,1,3,4,2,5,3,7
446,"Grundschule",17,16,1,6,5,7,7,4,2,1,5,4,6,4,4,4
446,"Grundschule",18,17,1,7,5,7,7,4,2,1,4,5,5,6,5,4
446,"Grundschule",19,18,1,8,5,7,7,4,2,1,7,3,4,4,4,4
446,"Grundschule",20,19,1,9,5,7,7,4,2,1,5,5,5,4,4,4
446,"Grundschule",21,20,1,10,5,7,7,4,2,1,6,4,6,3,7,5
447,"Grundschule",1,0,0,0,5,2,4,4,3,3,1,4,2,4,1,4
447,"Grundschule",2,1,0,0,5,2,4,4,3,3,3,1,3,4,2,4
447,"Grundschule",3,2,0,0,5,2,4,4,3,3,1,1,3,1,2,3
447,"Grundschule",4,3,0,0,5,2,4,4,3,3,1,4,3,3,3,3
447,"Grundschule",5,4,0,0,5,2,4,4,3,3,3,2,1,2,3,4
447,"Grundschule",6,5,0,0,5,2,4,4,3,3,1,2,5,4,3,4
447,"Grundschule",7,6,0,0,5,2,4,4,3,3,4,2,4,4,4,4
447,"Grundschule",8,7,0,0,5,2,4,4,3,3,1,3,1,2,1,4
448,"Grundschule",1,0,0,0,3,4,2,4,2,2,5,7,5,5,5,6
448,"Grundschule",2,1,0,0,3,4,2,4,2,2,6,6,7,5,5,6
448,"Grundschule",3,2,0,0,3,4,2,4,2,2,7,6,5,7,6,6
448,"Grundschule",5,4,0,0,3,4,2,4,2,2,7,6,5,7,4,5
448,"Grundschule",6,5,0,0,3,4,2,4,2,2,7,7,7,6,5,4
448,"Grundschule",7,6,0,0,3,4,2,4,2,2,7,5,7,6,6,6
448,"Grundschule",8,7,0,0,3,4,2,4,2,2,7,6,5,6,6,4
448,"Grundschule",9,8,0,0,3,4,2,4,2,2,7,6,7,7,6,6
448,"Grundschule",10,9,0,0,3,4,2,4,2,2,6,6,6,5,6,7
448,"Grundschule",11,10,1,0,3,4,2,4,2,2,7,6,6,7,6,6
448,"Grundschule",12,11,1,1,3,4,2,4,2,2,7,6,7,6,7,6
448,"Grundschule",14,13,1,3,3,4,2,4,2,2,7,7,4,5,7,7
448,"Grundschule",15,14,1,4,3,4,2,4,2,2,7,7,6,6,7,7
448,"Grundschule",16,15,1,5,3,4,2,4,2,2,7,6,5,5,4,6
448,"Grundschule",17,16,1,6,3,4,2,4,2,2,6,7,7,4,6,4
448,"Grundschule",18,17,1,7,3,4,2,4,2,2,7,7,7,7,6,6
448,"Grundschule",19,18,1,8,3,4,2,4,2,2,7,6,6,5,6,4
448,"Grundschule",20,19,1,9,3,4,2,4,2,2,7,7,6,6,7,4
448,"Grundschule",21,20,1,10,3,4,2,4,2,2,7,6,7,5,5,4
449,"Grundschule",1,0,0,0,3,5,6,1,3,3,4,6,4,6,5,7
449,"Grundschule",2,1,0,0,3,5,6,1,3,3,6,6,6,6,6,7
449,"Grundschule",3,2,0,0,3,5,6,1,3,3,5,7,6,7,5,6
449,"Grundschule",4,3,0,0,3,5,6,1,3,3,7,6,7,4,5,5
449,"Grundschule",5,4,0,0,3,5,6,1,3,3,5,6,6,5,6,6
449,"Grundschule",6,5,0,0,3,5,6,1,3,3,4,4,5,7,5,4
449,"Grundschule",7,6,0,0,3,5,6,1,3,3,5,6,3,4,4,7
449,"Grundschule",8,7,0,0,3,5,6,1,3,3,5,2,6,3,5,4
449,"Grundschule",9,8,0,0,3,5,6,1,3,3,4,4,6,7,6,7
449,"Grundschule",10,9,0,0,3,5,6,1,3,3,4,6,4,6,4,4
450,"Grundschule",1,0,0,0,3,2,6,5,6,5,6,3,5,4,3,3
450,"Grundschule",2,1,0,0,3,2,6,5,6,5,4,3,2,4,3,5
450,"Grundschule",3,2,0,0,3,2,6,5,6,5,1,3,2,2,4,5
450,"Grundschule",4,3,0,0,3,2,6,5,6,5,3,3,4,4,5,4
450,"Grundschule",5,4,0,0,3,2,6,5,6,5,4,2,2,2,4,3
450,"Grundschule",6,5,0,0,3,2,6,5,6,5,3,5,6,4,3,3
450,"Grundschule",7,6,0,0,3,2,6,5,6,5,2,4,3,4,2,2
450,"Grundschule",8,7,0,0,3,2,6,5,6,5,3,3,2,2,4,2
450,"Grundschule",9,8,0,0,3,2,6,5,6,5,4,2,5,4,4,4
450,"Grundschule",10,9,0,0,3,2,6,5,6,5,2,1,3,5,4,5
450,"Grundschule",11,10,1,0,3,2,6,5,6,5,3,2,2,4,2,3
450,"Grundschule",12,11,1,1,3,2,6,5,6,5,2,2,5,3,3,3
450,"Grundschule",13,12,1,2,3,2,6,5,6,5,1,3,3,2,3,3
450,"Grundschule",14,13,1,3,3,2,6,5,6,5,2,3,3,4,2,4
450,"Grundschule",15,14,1,4,3,2,6,5,6,5,4,3,3,3,3,2
450,"Grundschule",16,15,1,5,3,2,6,5,6,5,2,2,3,4,5,1
450,"Grundschule",17,16,1,6,3,2,6,5,6,5,2,1,3,2,1,1
450,"Grundschule",18,17,1,7,3,2,6,5,6,5,4,1,3,2,3,3
450,"Grundschule",19,18,1,8,3,2,6,5,6,5,2,2,3,2,2,2
450,"Grundschule",20,19,1,9,3,2,6,5,6,5,3,1,3,2,3,4
450,"Grundschule",21,20,1,10,3,2,6,5,6,5,1,1,1,1,1,5
451,"Grundschule",1,0,0,0,3,4,4,5,4,4,2,2,4,4,2,3
451,"Grundschule",2,1,0,0,3,4,4,5,4,4,3,5,5,3,5,4
451,"Grundschule",3,2,0,0,3,4,4,5,4,4,2,3,4,3,3,4
451,"Grundschule",4,3,0,0,3,4,4,5,4,4,6,3,2,6,4,3
